id;NU_ANO_CENSO;CO_IES;CO_CURSO;TP_TURNO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;ID_ALUNO;CO_ALUNO_CURSO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;NU_IDADE;TP_NACIONALIDADE;IN_DEFICIENCIA;TP_SITUACAO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;DT_INGRESSO_CURSO;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_EGRESSO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;ATIV_EXTRA;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;NU_ANO_INGRESSO;TP_COR_RACA_AGRUP;TIPO_INGRESSO;DT_NASCIMENTO;SEMESTRE_INGRESSO;ANO_SEMESTRE_INGRESSO;TP_SITUACAO_AGRUP;NU_CARGA_HORARIA;NO_CURSO;IDADE_INGRESSO;SEMESTRE_CONCLUSAO;DT_CONCLUSAO;TEMP_SEMEST_ATE_FORMAT;TEMP_SEMEST_Cursando;TEMPOS;IN_CENSURA;AREA_INGRESSO;NU_CARGA_HORARIA_NOVA;PCT_INTEG;PCT_INTEG_INTERV;INTEG_SEMEST;IN_EVASAO;TP_SITUACAO_NOVA;INGRESSO_ENEM;TEMP_SEMEST_Cursando_retido;TP_SITUACAO_NEW;EVENTOS_COD;CENSURA;status_cens;RESERVA_ESCOLA
107;2019;578;13281;Integral;Bacharelado;1;417BEDD3CB1197583EDC1D19F3117401;41971716;Parda;Masculino;1988;3;24;31;Brasileira;Não;Cursando;3006;765;01/01/2016;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Preta, Parda e Indígena;Enem;24/03/1988;1º semestre;2016,1;Cursando;3006;Estatística;28;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3006;25,45;(25,50];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
108;2019;578;13281;Integral;Bacharelado;1;2405B9CA76B8BC2AC093EB67D59DFD51;43366221;Parda;Masculino;1991;4;25;28;Brasileira;Não;Cursando;3006;374;01/01/2016;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Preta, Parda e Indígena;Enem;25/04/1991;1º semestre;2016,1;Cursando;3006;Estatística;25;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3006;12,44;[0,25];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
109;2019;578;13281;Integral;Bacharelado;1;EDE9F4D194B580B1FF4AC1F937E79BB5;41975197;Não declarou;Feminino;1988;5;7;31;Brasileira;Não;Cursando;3006;2295;01/01/2011;Sim;Não;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2011;Não declarou;Vestibular;07/05/1988;1º semestre;2011,1;Cursando;3006;Estatística;23;Não concluinte;Não concluinte;NA;18;18;0;Area 1;3040;75,49;(75,100];8;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
110;2019;578;13281;Integral;Bacharelado;1;852EF1160C1A06EBDE599CCE62295CF0;41970723;Branca;Masculino;1987;9;24;32;Brasileira;Não;Cursando;3006;0;01/01/2017;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Branca e Amarela;Enem;24/09/1987;1º semestre;2017,1;Cursando;3006;Estatística;29;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;0;[0,25];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
111;2019;578;13281;Integral;Bacharelado;1;F48095EAAFD2EC5D79D8DA0B5425E187;44467879;Não declarou;Masculino;1970;3;4;49;Brasileira;Não;Cursando;3006;3179;01/01/2011;Sim;Não;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2011;Não declarou;Vestibular;04/03/1970;1º semestre;2011,1;Cursando;3006;Estatística;41;Não concluinte;Não concluinte;NA;18;18;0;Area 1;3040;104,57;(100,199.7];8;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
112;2019;578;13281;Integral;Bacharelado;1;B84060460F08FA32CC0B35F0F541BAE4;41514076;Não declarou;Masculino;1986;7;8;33;Brasileira;Não;Cursando;3006;2244;01/01/2015;Não;Sim;Não;Não;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2015;Não declarou;Enem;08/07/1986;1º semestre;2015,1;Cursando;3006;Estatística;29;Não concluinte;Não concluinte;NA;10;10;0;Area 1;3006;74,65;(50,75];8;Cursando;Cursando;1;Cursando;Cursando;0;0;0;Reserva/pública
113;2019;578;13281;Integral;Bacharelado;1;062BDEA10991FA4B8DC5519C16379BD4;41968051;Não declarou;Feminino;1987;8;30;32;Brasileira;Não;Cursando;3006;0;01/01/2017;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Não declarou;Enem;30/08/1987;1º semestre;2017,1;Cursando;3006;Estatística;29;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;0;[0,25];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
114;2019;578;13281;Integral;Bacharelado;1;91D3405A72BEA0F3E4E8D0023C3858FD;41508420;Não declarou;Masculino;1981;1;14;38;Brasileira;Não;Cursando;3006;0;01/01/2016;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Não declarou;Enem;14/01/1981;1º semestre;2016,1;Cursando;3006;Estatística;35;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3006;0;[0,25];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
115;2019;578;13281;Integral;Bacharelado;1;3B770184E382962D4B76933F7F096F16;43362953;Não declarou;Masculino;1990;9;20;29;Brasileira;Não;Cursando;3006;1802;01/01/2016;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Sim;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Sim;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Sim;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Não declarou;Enem;20/09/1990;1º semestre;2016,1;Cursando;3006;Estatística;25;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3006;59,95;(50,75];8;Cursando;Cursando;1;Cursando;Cursando;0;0;0;SemReserva/privada
116;2019;578;13281;Integral;Bacharelado;1;B9BB0962F28F7CA5CB4A48F89FDD9ADB;44534475;Parda;Masculino;1982;12;13;37;Brasileira;Não;Cursando;3006;0;01/01/2014;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Preta, Parda e Indígena;Enem;13/12/1982;1º semestre;2014,1;Cursando;3006;Estatística;31;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3006;0;[0,25];8;Evadido;Evadido;1;Cursando;Cursando;0;0;0;Reserva/pública
117;2019;578;13281;Integral;Bacharelado;1;7397FC52FD1EBFD4521A9BE6946D31A5;44465875;Parda;Masculino;1966;3;13;53;Brasileira;Não;Cursando;3006;952;01/07/2017;Não;Não;Sim;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Vagas Remanescentes;13/03/1966;2º semestre;2017,2;Cursando;3006;Estatística;51;Não concluinte;Não concluinte;NA;5;5;0;Area 1;3006;31,67;(25,50];8;Evadido;Evadido;0;Cursando;Cursando;0;0;0;SemReserva/pública
118;2019;578;13281;Integral;Bacharelado;1;2E432048EA74C7A56E46AECFDF978568;44534649;Preta;Masculino;1979;3;6;40;Brasileira;Não;Cursando;3006;2278;01/07/2017;Não;Não;Sim;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Vagas Remanescentes;06/03/1979;2º semestre;2017,2;Cursando;3006;Estatística;38;Não concluinte;Não concluinte;NA;5;5;0;Area 1;3006;75,78;(75,100];8;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/pública
